Origin URL,Name,Average_score,Number_of_reviewers,Variety,Aroma,Taste,Finish,Maturation,Volume,Action_price,Contains_colouring,Product description,Distillery,Distillery_status,Distillery_founding_year,Taste_list,Taste_sentence,Alcohol_content_percent,Country,Region
https://www.whisky.de/shop/en/product/Cutty-Sark.html?&searchorigin=2&preisMaxOverride=385,Cutty Sark,3.0,10.0,blended,Fresh with fruity and floral notes.,Balanced with lively hints of vanilla and citrus fruits.,Long-lasting and pleasantly soft.,,0.7,13.99,True,"The Cutty Sark was one of the fastest sailing ships of its time and can still be seen today as a museum ship in London. The blended Scotch whisky made from single malts and grain whiskies, named after this clipper, was created to mark the brand's 100th anniversary. Cutty Sark has also been bottled by La Martiniquaise since 2018. France's second-largest spirits group is also the owner of the Glen Moray distillery and Starlaw distillery, for example.
Distributor
SVS La Martiniquaise 18 Rue de l'Entrepôt 94227 Charenton le Pont Cedex/FR
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color",unknown,Closed,,['Vanilla\n Sweet\n Zitrus\n Sherry'],"Vanilla
 Sweet
 Zitrus
 Sherry",40.0,,
https://www.whisky.de/shop/en/product/Old-Grand-Dad--.html?&searchorigin=2&preisMaxOverride=385,Old Grand Dad,3.3,8.0,kentucky straight bourbon,"Fruity and spicy with cinnamon, apple and hints of dried fruit.",Medium-bodied whiskey with restrained sweet vanilla on the palate and peppery spice from notes of cloves and cinnamon.,Long and very spicy with a caramel and rye flavour.,,0.7,22.9,False,"A straight Bourbon from Jim Beam that couldn't be more typical.
Old Grand Dad was a master distiller named Basil Hayden, who became known for producing a Bourbon whiskey with a higher rye content. This method of production was passed down through the generations until his grandson simply called his famous whiskey Old Grand Dad.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whiskey
Country of origin
USA", Jim Beam,Open,1795,['Pepper\n Spices\n Cinnamon'],"Pepper
 Spices
 Cinnamon",40.0,USA,Kentucky
https://www.whisky.de/shop/en/product/West-Cork-Maritime-Release-Sherry-Cask.html?&searchorigin=2&preisMaxOverride=385,West Cork Maritime Release - Sherry Cask,3.3,5.0,single malt,Spicy accents combine with fruity facets.,"First Fill Bourbon Casks, Finish in Bodegas Baron Sherry Casks",,,0.7,34.9,False,"The Maritime Release series from the Irish distillery West Cork is a special edition comprising four bottlings. The 0.7 litre bottles are reminiscent of floating balls, which were once used as buoyancy for fishing nets. The triple-distilled Irish Single Malts are each given a different finish after initial maturation in bourbon barrels and are then bottled at 46% vol. at drinking strength without chill-filtering or colouring.
Distributor
West Cork Distillers Market Street Skibbereen Co. Cork/IE
Designation
Whiskey
Country of origin
Ireland", West Cork,Open,2003,['Sherry\n Walnut\n Fruit'],"Sherry
 Walnut
 Fruit",46.0,Ireland,
https://www.whisky.de/shop/en/product/Glenfiddich-Our-Original-Twelve-with-Nosing-Glass-Limited-Design-12-Years.html?&searchorigin=2&preisMaxOverride=385,Glenfiddich Our Original Twelve with Nosing Glass - Limited Design 12 Years,3.0,518.0,single malt,"Fruity and fresh, yet light and delicate.",Malty and sweet. Caramel and malt sweetness combine harmoniously.,Aromatically long-lasting with a tiny hint of peat smoke.,Ex-Bourbon and sherry casks,0.7,39.9,True,"The 12-year-old Glenfiddich is the best-selling malt whisky in the world and beginners can easily be won over with this drop. The maturation of the Our Original Twelve Single Malt in selected Oloroso sherry and bourbon casks made it soft and slightly fruity. This popular bottling is available for the first time in a limited edition design by Raku Inoue with stunning outer packaging and a Glenfiddich nosing glass. The pleasure package is ideal as a gift.
Distributor
William Grant & Sons Global Brands Ltd Ballard & Clonminch Tullamore Co. Offaly R35 E027/IE
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Glenfiddich,Open,1886,['Fruit\n Sweet\n Malt\n Sherry'],"Fruit
 Sweet
 Malt
 Sherry",40.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Craigellachie-23-Years.html?&searchorigin=2&preisMaxOverride=385,Craigellachie 23 Years,5.0,9.0,single malt,"Intense notes of roasted pineapple and fine accents of vanilla. In addition, fresh menthol accents and strong facets of smoke.",Speyside,First Fill Bourbon Casks and First Fill Sherry Casks,Batch No. may vary!,0.7,268.0,False,"Craigellachie means stony hill. The distillery continues to use traditional worm tubs to cool the distillate. They give the whisky a special flavour. This Single Malt Whisky is produced as a limited batch and matured for 23 years in first fill bourbon casks and first fill sherry casks before being bottled without chill-filtering or colouring and with an increased alcohol content.
Distributor
BACARDI GMBH Hindenburgstr. 49 22297 Hamburg /DE
Designation
Whisky
Country of origin
Scotland", Craigellachie,Open,1891,['Fruit\n Vanilla\n Sweet\n Sherry'],"Fruit
 Vanilla
 Sweet
 Sherry",46.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Laphroaig-Ian-Hunter-Edition-No-3-33Y-2021.html?&searchorigin=2&preisMaxOverride=385,Laphroaig Ian Hunter Edition No. 3 33 Years 2021,5.0,9.0,single malt,"Smoky and herbal with tobacco, eucalyptus, mint, hay and a hint of jasmine flowers. Accompanied by autumn leaves and dried flowers as well as sweet vanilla, maple syrup, toffee, rock candy, honey and black pepper.","Sweet with peat smoke and honey-glazed smoked ham. Add to this fruity-fresh notes of lemon and lychee as well as a hint of iodine and cedar, as well as earthy-floral aromas, sweets and toffee.",Lingering oak smoke and ash and floral notes.,Refill ex-bourbon casks,0.7,1298.0,False,"The Laphroaig Hunter series has produced outstanding bottlings over the years. All bottlings include a handmade book that tells stories from the distillery manager's life. Each bottling in the coming years tells another chapter of Ian Hunter's rich legacy. Ian Hunter was the last descendant of the Johnston family and ran the distillery from 1908 - 1944.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland", Laphroaig,Open,1815,['Peat Smoke\n Iodine\n Caramel'],"Peat Smoke
 Iodine
 Caramel",49.9,Scotland,Islay
https://www.whisky.de/shop/en/product/Royal-Brackla-21-Years.html?&searchorigin=2&preisMaxOverride=385,Royal Brackla 21 Years,5.0,12.0,single malt,"Rich syrup and toffee notes with fragrant summer berries, plus hints of cinnamon and muscovado sugar.",Highlands,"Oak casks, finish in Oloroso, Palo Cortado and Pedro Ximénez sherry casks.",,0.7,218.0,False,"The Royal Brackla distillery received its first Royal Warrant from King William IV in 1833. It was the first time a whisky was so honoured. Just five years later, the award was renewed by his niece, Queen Victoria. Regional malt and the spring water of the Cawdor Burns were also used for the 21-year-old bottling, which is typical for Royal Brackla. The liquid from the slow distillation is then aged in the finest oak casks and finished in a combination of Oloroso, Palo Cortado and Pedro Ximénez sherry casks. The result is a high-quality and pleasant Single Malt Whisky.
Distributor
Bacardí GmbH, Hindenburgstraße 49, 22297 Hamburg
Designation
Whisky
Country of origin
Scotland", Royal Brackla,Open,1812,['Sweet\n Spices\n Fruit\n Sherry'],"Sweet
 Spices
 Fruit
 Sherry",46.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Laphroaig-Ian-Hunter-Edition-No-4-34Y-2022.html?&searchorigin=2&preisMaxOverride=385,Laphroaig Ian Hunter Edition No. 4 34 Years 2022,4.9,15.0,single malt,"Smoky with notes of dried fruits, tobacco leaves, eucalyptus and fresh hay. It follows along with sweet accents of golden syrup, toffee, heather honey and crushed black pepper.","Peaty and sweet with hints of grilled pork with sweet honey marinade, plus notes of peach and orange blossom and a hint of earthy floral facets.",Ashy with lingering wood smoke.,Ex-bourbon barrels and finish in 1st fill Oloroso sherry barrels made from European oak.,0.7,1198.0,False,"The Laphroaig Hunter series has produced outstanding bottlings over the years. All bottlings include a handmade book that tells stories from the life of the distillery manager. Each bottling in the coming years tells another chapter in the rich legacy of Ian Hunter, who was the last descendant of the Johnston family and ran the distillery from 1908 - 1944. The fourth edition of this series includes a 34-year-old Single Malt matured in ex-bourbon casks and finished in Oloroso sherry casks. With this bottling, Ian Hunter's story explicitly addresses the malting floors that are essential for Laphroaig whiskies and how he established them at the time.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland", Laphroaig,Open,1815,['Peat Smoke\n Sweet\n Peach\n Sherry'],"Peat Smoke
 Sweet
 Peach
 Sherry",46.2,Scotland,Islay
https://www.whisky.de/shop/en/product/Penderyn-Myth-Fruit-Sweet.html?&searchorigin=2&preisMaxOverride=385,Penderyn Myth Fruit & Sweet,4.8,6.0,single malt,"Apples, pear sweets and a hint of tropical fruit.",Bittersweet with a combination of different fruits.,"Medium length, lively and pleasant.",,0.7,37.9,False,"Penderyn Myth was the distillery's first standard bottling. The Myth Fruit & Sweet matured in bourbon casks and was finished in red wine casks. Whisky was produced in Wales until the 19th century, when the distilleries closed. It was not until the end of the 1990s that the old tradition was revived with the founding of Penderyn. The label is adorned with a dragon's head (similar to the Welsh flag). As early as the 5th century, the armies of the kings of Wales carried the dragon as a symbol on their standards and banners, which were intended to instil respect in the enemy. This sweet and fruity blended whiskey has a less aggressive but more balanced flavour.
Distributor
Schlumberger Vertriebsges.mbH Buschstr. 20 53340 Meckenheim /DE
Designation
Whisky
Country of origin
Wales", Penderyn,Open,2000,['Fruit\n Tropical Fruit\n Sherry'],"Fruit
 Tropical Fruit
 Sherry",40.0,Wales,
https://www.whisky.de/shop/en/product/Glenfarclas-Warehouse-Edition-30Y-2023.html?&searchorigin=2&preisMaxOverride=385,Glenfarclas Warehouse Edition 30 Years 2023,4.9,21.0,single malt,Complex and fruity with sherry and malt.,Sherry-toned with nutty marzipan and fruit.,"Long and noble, some burnt chocolate in the background.",Sherry casks,0.7,698.0,False,"Glenfarclas has been distilling Single Malt Whisky for 180 years. To mark this anniversary, the 30-year-old and 40-year-old have been released in a limited edition. The outer packaging of the malt resembles the red doors of the Glenfarclas warehouse.
Distributor
Hanseatische Weinhandels GmbH &Co. KG Lukas-Welser-Str. 8 28309 Bremen /DE
Designation
Whisky
Country of origin
Scotland", Glenfarclas,Open,1836,['Fruit\n Sweet\n Sherry'],"Fruit
 Sweet
 Sherry",43.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Port-Charlotte-SYC-01-Heavily-Peated-10Y-2013-2024.html?&searchorigin=2&preisMaxOverride=385,Port Charlotte SYC:01 Heavily Peated 10 Years 2013/2024,4.8,12.0,single malt,Islay,,,"MATURATION: Initial maturation from 2013 to 2018: first-fill (75%) and second-fill Bourbon casks (25%), further maturation for 4 years in first-fill Syrah wine casks, marriage in refill Bourbon casks for marrying.",0.7,118.5,False,"For the first time in the Cask Exploration series, the maturation of the Port Charlotte SYC: 01 Single Malt Whisky took place predominantly in Syrah casks. The French producer, who shares Bruichladdich's philosophy and passion for terroir, has specialised in the production of organic and biodynamic wines. Soil and climate play a decisive role in the production process. Thanks to minimal intervention, the different regions and soils can develop their authentic character. This results in wines that - similar to the Islay Single Malts from Port Charlotte - offer a true expression of their terroir. The Syrah, a red wine with a strong and full body, has given the SYC:01 Heavily Peated intense flavours of red fruits and spicy nuances that wonderfully complement the characteristic aromatic peat smoke of Port Charlotte.
Distributor
CLS Rémy Cointreau, 21-25 Rue Balzac, 75008 Paris
Designation
Whisky
Country of origin
Scotland", Bruichladdich,Open,1881,['Oak\n Peat Smoke\n Sweet\n Sherry'],"Oak
 Peat Smoke
 Sweet
 Sherry",54.4,Scotland,Islay
https://www.whisky.de/shop/en/product/Glengoyne-25-Years.html?&searchorigin=2&preisMaxOverride=385,Glengoyne 25 Years,4.7,37.0,single malt,"Red fruits, old leather and brown sugar.","Oak, cinnamon, stewed fruit and the Taste of Seville jam.",Very long with spicy liquorice.,Sherry casks,0.7,498.0,False,"Glengoyne has been producing malt whisky since 1833. The fruitiness and intensity of Glengoyne increases with age. Ripe fruit flavours dominate here, blending harmoniously with the oak notes of the casks.
With gift box.
Distributor
Ian Macleaod Distillers Ltd European Office Ottenser Hauptstraße 2-6 22765 Hamburg/DE
Designation
Whisky
Country of origin
Scotland", Glengoyne,Open,1833,['Sherry\n Herb\n Oak'],"Sherry
 Herb
 Oak",48.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Kilchoman-Loch-Gorm-10Y-2025.html?&searchorigin=2&preisMaxOverride=385,Kilchoman Loch Gorm 10 Years 2025,4.7,9.0,single malt,Caramelised vanilla pudding and fresh accents of roasted coffee meet candied ginger notes.,"Honey and roasted figs with cloves combine with chewy notes of toffee pudding, smoke and grilled bananas.",Persistent with earthy nuances of smoke.,Oloroso sherry butts,0.7,94.9,False,"This Kilchoman Single Malt is the first Loch Gorm to be bottled with an age statement. The Islay whisky was named after the well-known dark, peaty Loch Gorm, which lies in the immediate vicinity of the farm distillery. The Loch Gorm 2025 Edition was matured in 23 Oloroso sherry butts from the Spanish bodega Jose y Miguel Martin. 20 fresh casks and 3 refill casks were used, which were selected by Anthony Wills. After 10 years of maturation in these 500 litre casks, the beautifully smoky and fruity-spicy Loch Gorm was bottled at 46% vol. without the addition of colour and without chill-filtering.
Distributor
Kilchoman Distillery 6 Empasse Laudrie 16440 Roullet-St-Estephe/FR
Designation
Whisky
Country of origin
Scotland", Kilchoman,Open,2005,['Peat Smoke\n Sherry\n Sweet'],"Peat Smoke
 Sherry
 Sweet",46.0,Scotland,Islay
https://www.whisky.de/shop/en/product/Balcones-Eclipse-Texas-Straight-Rye.html?&searchorigin=2&preisMaxOverride=385,Balcones Eclipse Texas Straight Rye,4.7,12.0,rye,,,,,0.7,84.9,False,"Balcones Eclipse Straight Rye Whisky is a whisky distilled from rye in copper Pot Stills. Yeast varieties that are usually used for Ales and Single Malts were fermented together during the production.
Distributor
Lucie Drinks BV Zwanebloem 2 2411 MR Bodegraven /NL
Designation
Whisky
Country of origin
USA", Balcones,Open,2008,['Wheat\n Malt\n Sweet'],"Wheat
 Malt
 Sweet",64.0,USA,Texas
https://www.whisky.de/shop/en/product/Longmorn-18-Years.html?&searchorigin=2&preisMaxOverride=385,Longmorn 18 Years,4.7,5.0,single malt,"Fruity with pear and mango, followed by creamy caramel and orange marmalade.",Caramel and ripe pears.,Long and gentle.,American oak barrels and hogsheads,0.7,128.5,True,"This Longmorn from the Secret Speyside Collection was aged for 18 years in selected American oak casks. The Longmorn distillery is located on the outskirts of Elgin. It is one of the few distilleries that has never closed down.
Distributor
Pernod Ricard Deutschland GmbH Habsburgerring 2 50674 Köln /DE
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Longmorn,Open,1894,['Pear\n Caramel\n Fruit'],"Pear
 Caramel
 Fruit",48.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Sakurao-Single-Malt.html?&searchorigin=2&preisMaxOverride=385,Sakurao Single Malt,4.7,3.0,single malt,"Mild with accents of sultanas, oranges and peaches.",Complex notes of sweet vanilla and subtle bitterness as well as fruity acidity.,"Long and complex finish, with a light smoky aroma.",,0.7,69.9,False,"The Japanese Single Malt comes from the Sakurao Distillery, which is already known for its Togouchi Whisky and Sakurao Gin brands. The whisky is distilled with great care in specially calibrated stills, making it particularly smooth. The three-year maturation takes place in four different types of casks. These include bourbon casks, new American white oak casks, sherry casks and mizunara casks.
Designation
Whisky
Country of origin
Japan", Sakurao,Open,2018,['Vanilla\n Sweet\n Raisin'],"Vanilla
 Sweet
 Raisin",43.0,Japan,
https://www.whisky.de/shop/en/product/Bladnoch-19-Years.html?&searchorigin=2&preisMaxOverride=385,Bladnoch 19 Years,4.6,15.0,single malt,"Full-bodied and soft. Balanced with fine accents of smoke, ginger jam and sweet honey. Fruit stollen and a little pepper come in.",Lowlands,Pedro Ximénez Sherry casks,Limited number of bottles!,0.7,168.0,False,"This year's edition of the 19-year-old Bladnoch,comes from older casks of the distillery. It contains 21-year-old whisky that has been matured throughout in Pedro Ximénez casks. The limited edition is bottled without chill filtering and in its natural colour at 46.7% vol. Drinking strength.
Distributor
ALBA Import OHG Alte Dorfstraße 33 21640 Nottensdorf
Designation
Whisky
Country of origin
Scotland", Bladnoch,Open,1817,['Spices\n Sweet\n Sherry'],"Spices
 Sweet
 Sherry",46.7,Scotland,Lowlands
https://www.whisky.de/shop/en/product/Laphroaig-Elements-3-0-2025.html?&searchorigin=2&preisMaxOverride=385,Laphroaig Elements 3.0 2025,4.6,4.0,single malt,"Charcoal, chocolate and spices, plus strongly smouldering and charred peat notes layered with maritime-salty sea flavours. Sweet and citrusy, with vanilla, lemon zest and butterscotch. A hint of cinnamon spice, plums and dates follows.","Intense peat smoke, tingling and warming, before notes of roasted cocoa beans and dark bitter chocolate are added. The rich, phenolic character subsides and savoury fruit notes of blackberry, plum and créme brûlée take over.","Persistent and pleasantly dry with maritime notes, sea salt and leather as well as sooty chimney smoke.",Ex-bourbon barrels,0.7,178.0,True,"The Laphroaig Elements 3.0 is the third bottling in the experimental series. The series deals with the altered production of the whisky. This time, the Islay malt was created in a very special way: an unexpected peat fire broke out in the malt house's drying kiln. The barley malt was stored directly above it in the bottom of the kiln. Laphroaig Elements 3.0 was distilled from precisely this barley malt, which was thus exposed to prolonged drying at higher temperatures. The whisky was fully matured in ex-bourbon casks before being bottled at cask strength at 55.3% vol.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Laphroaig,Open,1815,['Peat Smoke\n Seaweed\n Fruit'],"Peat Smoke
 Seaweed
 Fruit",55.3,Scotland,Islay
https://www.whisky.de/shop/en/product/Bunnahabhain-Staoisha-Horseman-No-4-10Y-2013-2024.html?&searchorigin=2&preisMaxOverride=385,Bunnahabhain Staoisha Horseman No. 4 10 Years 2013/2024,4.7,9.0,single malt,Dense and maritime clouds of smoke combine with facets of dark fruits.,Islay,"First Fill Oloroso Sherry Cask, First Fill Pinot Noir Butt",,0.7,116.5,False,"The Bunnahabhain Staoisha Horseman No. 4 was bottled by Signatory Vintage for a German importer. The cask strength Single Malt from the Bunnahabhain Distillery was matured for 10 years in a first fill Oloroso sherry cask and a Pinot Noir butt and was neither chill-filtered nor coloured and bottled at a strong 62.7% vol. for a German importer. The end-of-life-inspired label and outer packaging were designed by Tom Thiel, who had already immortalised his creativity on the previous bottles. The artist and illustrator has also been hired by the successful band Amon Amarth for CD and record covers. The Horsemen whiskies are not only eye-catching, but also impress connoisseurs and collectors with their flavour.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Bunnahabhain,Open,1881,['Seaweed\n Maritime Notes\n Peat Smoke\n Sherry'],"Seaweed
 Maritime Notes
 Peat Smoke
 Sherry",62.7,Scotland,Islay
https://www.whisky.de/shop/en/product/White-Heather-21-Years.html?&searchorigin=2&preisMaxOverride=385,White Heather 21 Years,4.6,22.0,blended,"Gentle notes of heather honey, caramel sweets and peat smoke with a hint of tannins.","Rich with heather honey, caramel, orange peel and soft tannins. Balanced With notes of peat and smoke.",Medium length.,,0.7,128.5,False,"White Heather is a 21-year-old Blend of Malt and Grain Whiskies from the Highlands, Islay and Speyside. It was composed by Glenallachie Master Distiller Billy Walker. The White Heather brand existed until 1980, Billy Walker is now breathing new life into the Blend under Glenallachie Distillers. Aged for 18 long years in a combination of first-fill bourbon casks, sherry butts and second-fill bourbon casks and hogsheads, it then received a finish in selected PX and oloroso puncheons and fresh white oak casks.
Limited to 2,000 bottles!
Distributor
The Glenallachie Distillers Co. Limited Rue Jules Vantiegham 100 7711 Dottignies/BE
Designation
Whisky
Country of origin
Scotland", Glenallachie,Open,1967,['Honey\n Sweet\n Caramel\n Peat Smoke\n Sherry'],"Honey
 Sweet
 Caramel
 Peat Smoke
 Sherry",48.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Laphroaig-Cask-Strength-Batch-17-10Y-2023.html?&searchorigin=2&preisMaxOverride=385,Laphroaig Cask Strength Batch 17 10 Years 2023,4.6,13.0,single malt,"Sweet and smoky notes of candied apples, créme brûlée and biscuits. Vanilla, almonds and heather are added, all embedded in intense peat smoke with maritime accents.","Creamy, smoky and fruity with vanilla, apples, herbal smoke, menthol and salty facets. With a drop of water, smouldering oak notes come to the fore. Sweet nuances of caramel and grilled meat follow.","Very long with black pepper spice, old leather and sweet smoke with the typical Laphroaig peat smoke flavour.",Ex-bourbon barrels,0.7,84.9,True,"Batch 17 of the popular Islay whisky Laphroaig Cask Strength matured for over ten years in ex-bourbon casks and was bottled without chill-filtering and at cask strength for a full-bodied taste. To preserve the purity of the whisky and bring out its rich character even better, it was filtered through a barrier. This removes charcoal particles and makes the Single Malt pleasantly mild.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Laphroaig,Open,1815,['Peat Smoke\n Sweet\n Nuts'],"Peat Smoke
 Sweet
 Nuts",58.3,Scotland,Islay
https://www.whisky.de/shop/en/product/Elsburn-Distillery-Edition-Batch-004-2023.html?&searchorigin=2&preisMaxOverride=385,Elsburn Distillery Edition Batch 004 2023,4.6,31.0,single malt,"Fruity notes of sultanas, mandarins, peaches and candied biscuit dough meet spicy accents of oak and some toffee.","Complex, fruity and marked by vanilla and caramel, aromas of prunes, toffee and tangerines follow with subtle oak spice.",Medium length with again fruity facets and pleasant spiciness.,,0.7,81.9,False,"Made from regional barley malt, fresh mountain spring water and pure cultured yeast, the Elsburn Distillery Edition is double distilled on Pot Stills and matured 100% in First Fill Sherry Casks from Jerez. The Elsburn Distillery's Single Malts are produced entirely by hand. The fourth batch of the Distillery Edition from the Harz-based distillery is bottled uncoloured and not chill-filtered at 45.9% cask strength.
Distributor
Hammerschmiede Spirituosen Karl-Theodor Buchholz Elsbach 11a 37449 Zorge/DE
Designation
Whisky
Country of origin
Germany", Hammerschmiede,Open,2002,['Sherry\n Sweet\n Raisin'],"Sherry
 Sweet
 Raisin",45.9,Germany,
https://www.whisky.de/shop/en/product/Blair-Athol-Port-Madeira-Cask-Benchmark-8Y-2015-2024.html?&searchorigin=2&preisMaxOverride=385,Blair Athol Port/Madeira Cask Benchmark 8 Years 2015/2024,4.6,11.0,single malt,Fresh berries and buttery malt with sweetish nutty notes.,"Cherries, peppery malt notes and floral hints.",Milk chocolate and again floral accents meet baking spices.,"Port wine barrels, finish in Madeira Casks",0.7,64.9,False,"The 8-year-old Blair Athol was bottled in the benchmark series of the independent bottler Murray McDavid, which is based in Speyside at the Coleburn distillery. A wide variety of single malts, grains and blends are bottled in the respective series. The single malt matured in first-fill tawny port casks and Madeira wine barriques. The bottle is designed with a thicker glass base and a high-quality wooden grip cork. The elegant packaging and label of this bottling shine in a fresh colour scheme of silver and green tones.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Blair Athol,Open,1798,['Fruit\n Cherry\n Berries\n Sherry'],"Fruit
 Cherry
 Berries
 Sherry",52.1,Scotland,Highlands
https://www.whisky.de/shop/en/product/Balblair-15-Years--.html?&searchorigin=2&preisMaxOverride=385,Balblair 15 Years,4.6,13.0,single malt,"Honey and spicy gingerbread, followed by dried plums and lemon zest.","Silky texture with dark chocolate, tropical fruits and spices.",Long and mild with notes of creamy vanilla and citrus.,Ex-bourbon barrels and finish in Spanish first fill oak butts,1.0,67.9,False,"Balblair is located in the small village of Edderton in the Scottish Highlands. The distillery takes its time to produce the Single Malts, which are matured in traditional 'dunnage' warehouses with clay soils. In 2019, the distillery introduced a new core range to replace the previous vintage bottlings. The 15-year-old Single Malt matured in former bourbon barrels and was then matured in first-fill Spanish oak barrels.
Distributor
Inver House Distillers (ROI) Ltd. Dublin 7 /IE
Designation
Whisky
Country of origin
Scotland", Balblair,Open,1790,['Sweet\n Spices\n Fruit\n Sherry'],"Sweet
 Spices
 Fruit
 Sherry",46.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Octomore-15-1-5-Years.html?&searchorigin=2&preisMaxOverride=385,Octomore 15.1 5 Years,4.6,8.0,single malt,"Caramel, vanilla sauce and barley malt sweetness with peat smoke.","Mango, banana, apricot jam with vanilla sauce and caramel, embedded in deep swathes of peat smoke.","Typical earthy peat smoke, vanilla, sweetish-smoky wood notes with a mineral-maritime finish.",First-fill bourbon barrels and recharred ex-bourbon barrels,0.7,108.5,False,"Octomore 15.1 is the latest bottling in Bruichladdich's well-known Octomore series, which stands for extremely heavily peated single malts. Launched annually since 2008, Octomore focuses on unique flavour profiles, with each bottling featuring differences in cask management, peat content and terroir. The 15.1 edition is matured for five years in a combination of first-fill and refill ex-bourbon casks, enhancing character and flavour. Octomore is known for its intensity, offering a range of flavours from vanilla sweetness to bold smokiness, with an emphasis on quality over quantity.
Distributor
CLS Rémy Cointreau, 21-25 Rue Balzac, 75008 Paris/FR
Designation
Whisky
Country of origin
Scotland", Bruichladdich,Open,1881,['Peat Smoke\n Caramel\n Sweet'],"Peat Smoke
 Caramel
 Sweet",59.1,Scotland,Islay
https://www.whisky.de/shop/en/product/Wolfburn-Vibrant-Stills-First-Fill-Sauternes-Cask-8Y-2016-2024.html?&searchorigin=2&preisMaxOverride=385,Wolfburn Vibrant Stills First-Fill Sauternes Cask 8 Years 2016/2024,4.5,26.0,single malt,"Rich in fruit, banana and honey, milk chocolate, peach, yoghurt.","Tropical sweetness and fruitiness, vanilla cream, passion fruit, apricot, cherry-banana juice, syrup, candy floss.","Fruity, floral and creamy with notes of jelly bananas, white grapes and green notes of salt and aniseed.",Ex-bourbon barrels and first-fill Sauternes French oak barrels,0.7,73.9,False,"Wolfburn Distillery was founded in 1821 and is recognised as the most northerly distillery on the Scottish mainland. Wolfburn's whiskies are known for their smooth character and high quality due to the traditional, artisanal methods used. This Wolfburn single malt spent its maturation period in ex-bourbon casks and first-fill Sauternes wine casks from France. The 8-year-old offers a tropical, fruity flavour and was bottled exclusively for Germany.
Distributor
Alba Import oHG Alte Dorfstraße 33 21640 Nottensdorf /DE
Designation
Whisky
Country of origin
Scotland", Wolfburn,Open,2013,['Sweet\n Fruit\n Malt\n Sherry'],"Sweet
 Fruit
 Malt
 Sherry",50.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Jack-Daniel-s-Single-Barrel-Barrel-Strength-2023.html?&searchorigin=2&preisMaxOverride=385,Jack Daniel's Single Barrel - Barrel Strength 2023,4.6,55.0,tennessee,"Sweet notes of brown sugar, plus accents of toasted oak and dark spices.",American oak barrels,,,0.7,74.9,False,"The special thing about this Jack Daniel's Single Barrel is that, unlike the other bottlings, the Barrel Strength was filled directly from the barrel into the bottle - at cask strength, of course. This brings out the flavours of the handmade and toasted barrels even more intensely. Each bottling of the Master Distiller has its own uniqueness.
Distributor
Brown-Forman Deutschland GmbH Dammtorwall 7 20354 Hamburg/DE
Designation
Whiskey
Country of origin
USA", Jack Daniel's,Open,1875,['Sweet\n Oak\n Caramel'],"Sweet
 Oak
 Caramel",62.5,USA,Tennessee
https://www.whisky.de/shop/en/product/Macduff-100-Proof-Exceptional-Cask-Edition-3-16Y-2007-2024.html?&searchorigin=2&preisMaxOverride=385,Macduff 100 Proof Exceptional Cask Edition #3 16 Years 2007/2024,4.5,17.0,single malt,Malty,"Chocolate cake, berries and orange zest.",Highlands,,0.7,79.9,False,"This Macduff was released by the independent bottler Signatory Vintage. Andrew Symington founded his company at the end of the 1980s and has always maintained good contact with the distilleries. Today he can call a stock of over 10,000 casks his own. This bottling is part of the Signatory 100 Proof Edition, which no longer only includes high-proof, uncoloured whiskies, but also inexpensive bottlings that have been matured for a long time. They are characterised by first-fill Oloroso sherry casks and the malty Highlander Macduff 2007 benefits from 16 years in Andalusian oak casks with aromas of chocolate cake, berries and orange zest.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Macduff,Open,1958,['Sweet\n Sherry\n Fruit'],"Sweet
 Sherry
 Fruit",57.1,Scotland,Highlands
